	1mth	1mth	1week	1week	1week	2day	2day	2mth	2week	2week	2week	2week	2week	3day	3day	3day	3week	3week	3week	3week	4week	4week	4week	4week	5day	6day	6day	6mth	6mth	6mth	6mth	7mth	7mth	7mth	8mth	9mth	9mth	cases_new	cases_new	cases_new	cases_new	1day	1day	1day	1day	1day	1day	1day	1day	1day	1day	1day	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1mth	1week	1week	1week	1week	1week	1week	1week	1week	1week	1week	2day	2day	2day	2day	2day	2day	2day	2day	2day	2day	2day	2mth	2mth	2mth	2week	2week	2week	2week	2week	2week	3day	3day	3day	3day	3day	3mth	3mth	3mth	3mth	3week	3week	3week	3week	3week	3week	3week	3week	3week	4day	4day	4day	4day	4day	4day	4day	4day	4day	4day	4day	4mth	4mth	4mth	4week	4week	4week	4week	4week	4week	4week	4week	5day	5day	5day	5day	5day	5day	5day	5day	5day	5day	5mth	5mth	5mth	5mth	5mth	5mth	5mth	5mth	6day	6day	6day	6day	6day	6day	6day	6day	6day	6day	6mth	6mth	6mth	6mth	6mth	6mth	7mth	7mth	7mth	7mth	7mth	7mth	7mth	7mth	8mth	8mth	8mth	8mth	8mth	8mth	8mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	9mth	cases_new	cases_new	cases_new	cases_new
2020-06-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	15	1	10	0	2	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	1	0	5	10	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	25	6	3	0	25	9	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2020-06-18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	39	0	0	0	0	0	0	0	0	0	0	0	0	8	0	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	10	6	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	1	0	21	20	3	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
2020-06-19	0	0	0	0	0	13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	28	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	20	0	39	0	0	0	0	0	0	0	0	0	0	0	0	6	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	5	0	3	5	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	13	13	2	1	9	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	5	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	37	0	5	0	0	0	0	0	0	0	0	0	0	0	0	15	1	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	2	6	0	4	0	13	0	0	0	0	0	0	0	0	0	0	0	13	8	2	0	7	7	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020-06-21	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	15	0	0	0	0	0	31	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	46	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	0	0	22	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	0	17	10	7	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2020-06-22	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	53	0	115	0	0	0	0	0	0	0	0	0	0	0	1	20	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	0	0	19	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	16	2	1	0	22	8	5	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2020-06-23	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	177	0	0	0	0	0	0	0	0	0	0	0	0	37	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	1	4	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	2	0	11	2	6	59	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2020-06-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	46	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	2	9	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	6	0	1	5	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-06-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	53	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6	2	1	0	2	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2020-06-26	0	0	0	0	0	59	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	28	0	10	0	0	0	0	0	0	0	0	0	0	0	0	9	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	7	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	43	10	0	0	2	10	1	49	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
2020-06-27	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	14	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	13	0	4	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	0	0	10	15	2	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2020-06-28	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	31	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	8	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	26	10	9	0	15	8	4	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2020-06-29	0	0	0	0	0	2	0	0	0	0	0	0	0	59	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	13	0	1	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	28	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	5	0	2	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	24	15	1	0	0	11	2	28	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020-06-30	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	2	5	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	1	0	0	5	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	22	4	7	1	4	6	0	26	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020-07-01	0	0	0	0	0	36	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	55	0	0	0	0	0	0	0	0	0	0	0	13	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	0	32	0	4	0	0	0	0	0	0	0	0	0	0	0	19	3	11	0	3	32	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-02	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	271	0	0	0	0	0	0	0	0	0	0	0	1	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	8	0	0	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3	7	0	1	23	2	39	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2020-07-03	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	71	0	0	1	5	0	30	0	1	0	0	0	0	0	0	0	0	0	0	0	21	0	3	0	5	28	18	55	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2020-07-04	0	0	0	1	1	5	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	2	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	15	1	0	0	0	0	0	0	0	0	0	0	0	2	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	2	0	10	7	6	50	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020-07-05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	1	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	14	1	13	15	10	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2020-07-06	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	11	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	10	0	2	12	6	18	1	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	21	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2020-07-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	4	4	1	15	0	31	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2020-07-08	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	1	0	0	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	13	0	7	18	3	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-09	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	0	0	0	4	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	7	1	3	0	0	6	5	15	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2020-07-10	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	2	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	14	0	2	15	3	14	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
2020-07-11	0	0	0	0	0	26	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	11	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	4	0	10	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	21	2	8	0	10	7	1	46	2	2	0	0	0	0	0	0	0	0	3	0	2	1	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
2020-07-12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	4	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	3	0	6	8	0	44	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020-07-13	0	0	0	0	0	32	0	0	0	0	0	0	0	26	2	0	0	0	0	0	0	0	0	0	42	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	3	0	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	0	14	6	4	28	0	2	0	0	0	0	0	0	0	0	4	3	1	1	5	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2020-07-14	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	8	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	5	15	0	68	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	6	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2020-07-15	0	0	0	2	0	1	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	1	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	8	0	26	0	0	0	0	0	0	0	0	0	0	23	3	11	7	6	14	18	0	45	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-16	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	3	16	2	26	0	1	0	0	0	0	0	0	0	0	7	12	13	10	5	0	24	4	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-17	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	5	10	0	18	1	0	0	0	0	0	0	0	0	0	25	6	3	2	9	9	19	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2020-07-18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	10	6	1	14	0	0	0	0	0	0	0	0	0	0	13	6	1	11	5	20	15	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-07-19	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	37	0	3	5	0	12	0	9	0	0	0	0	0	0	0	0	13	13	11	0	0	2	42	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
